Fp1 Fz F3 F7 FT9 FC5 FC1 C3 T7 TP9 CP5 CP1 Pz P3 P7 O1 Oz O2 P4 P8 TP10 CP6 CP2 Cz C4 T8 FT10 FC6 FC2 F4 F8 Fp2 HEOG
3.0167371733114123e-05 3.2648280466673896e-05 3.4803557355189696e-05 1.576887007104233e-05 6.532591669383692e-06 2.8798196581192315e-05 3.110817488050088e-05 2.8214053600095212e-05 5.450538537843386e-06 9.288513865612913e-06 1.4602554983866867e-05 2.7044945454690605e-05 2.1298481442499906e-05 1.7858321371022612e-05 7.786424248479307e-06 9.417249202670064e-06 9.133874300459865e-06 1.6491554561071098e-05 2.0529765606625006e-05 2.178936301788781e-05 8.367224836547393e-06 2.226590004283935e-05 2.48773540079128e-05 2.733231485763099e-05 2.9461414669640362e-05 2.3653157768421806e-05 1.3368526197155006e-05 3.062703035539016e-05 2.9349408578127623e-05 2.4369521270273253e-05 2.0820667486987077e-05 1.2767834050464444e-05 0.0004984105471521616
2.9852615625713952e-05 3.2092430046759546e-05 3.5432960430625826e-05 1.5449952115886845e-05 7.231769814097788e-06 2.973201662825886e-05 3.059779919567518e-05 2.7857993700308725e-05 3.3519290809636004e-06 1.011168205877766e-05 1.3852076335751917e-05 2.613252763694618e-05 1.9971164874732494e-05 1.717278610158246e-05 7.424951490975218e-06 8.698460078448988e-06 8.483683814120013e-06 1.1544096196303144e-05 1.9310771676828153e-05 2.160648364224471e-05 8.230635103245731e-06 2.158891766157467e-05 2.3784476070431992e-05 2.618115468067117e-05 2.8603684768313542e-05 2.2547197659150697e-05 1.2833076652896125e-05 3.0184834031388164e-05 2.8403908800100908e-05 2.3747617888147943e-05 2.018176019191742e-05 1.2479453289415687e-05 0.0003650420985650271
2.9174707378842868e-05 3.144953370792791e-05 3.5931119782617316e-05 1.5227586118271574e-05 7.569748049718328e-06 3.0437318855547346e-05 2.9975110010127537e-05 2.7417801902629435e-05 1.6738804333726875e-06 1.089414035959635e-05 1.314679866482038e-05 2.5136678232229315e-05 1.865988815552555e-05 1.650203557801433e-05 7.145504696381977e-06 8.0628196883481e-06 7.885072591307107e-06 6.368581125570927e-06 1.8064331015921198e-05 2.1415582523331977e-05 8.08271852292819e-06 2.0882775061181746e-05 2.2644540877081454e-05 2.4990471501951106e-05 2.7715623218682595e-05 2.1509853468160145e-05 1.2263220014574472e-05 2.972647598653566e-05 2.7411871997173876e-05 2.312221477041021e-05 1.949031684489455e-05 1.2133641575928777e-05 0.0002638048317749053
2.8179203582112677e-05 3.074358755839057e-05 3.62558857887052e-05 1.510564106865786e-05 7.5137668318348005e-06 3.087513687205501e-05 2.9259836082928814e-05 2.691711051738821e-05 5.190072442928795e-07 1.1591559086809866e-05 1.2531500942714047e-05 2.4116521672112867e-05 1.7442995158489794e-05 1.5891211660346016e-05 6.978377314226236e-06 7.566658950963756e-06 7.391051440208685e-06 1.2445569836927461e-06 1.686486393737141e-05 2.123200465575792e-05 7.937655936984811e-06 2.0194158423691988e-05 2.1524292606045492e-05 2.381978993071243e-05 2.6845331376534887e-05 2.0602974473149516e-05 1.169235838460736e-05 2.9276348868734203e-05 2.6416731998324394e-05 2.2528109184349887e-05 1.8768727386486717e-05 1.1745713891286869e-05 0.00020260969176888466
2.6932795663014986e-05 3.000051401613746e-05 3.637446206994355e-05 1.5080243429110851e-05 7.060024017846445e-06 3.10164105030708e-05 2.847356336133089e-05 2.6377243557362817e-05 -5.2993396337797094e-08 1.216568398376694e-05 1.204119143949356e-05 2.3127109670895152e-05 1.6387812138418667e-05 1.5376939700217918e-05 6.946515441086376e-06 7.255602213263046e-06 7.045962320262333e-06 -3.5485259104461875e-06 1.5781128240632825e-05 2.1069221475045197e-05 7.804174856573809e-06 1.956690539373085e-05 2.048399437626358e-05 2.2722131689079106e-05 2.6036001145257615e-05 1.9873177734552883e-05 1.1151509170304053e-05 2.885462890844792e-05 2.5458071831963025e-05 2.199512346123811e-05 1.8040378563455306e-05 1.1332876056258101e-05 0.00018611250561662018
2.551872967160307e-05 2.924765612988267e-05 3.6266650567995384e-05 1.5142931260925252e-05 6.234938155103009e-06 3.0845585570205e-05 2.7639563995762728e-05 2.5817698769969866e-05 -2.4187897906813305e-08 1.2588246136147063e-05 1.1698825801431667e-05 2.2216461729840375e-05 1.5546651411568746e-05 1.4985645975684747e-05 7.063319117150968e-06 7.1624363044975325e-06 6.883551122882636e-06 -7.747717972961254e-06 1.4872360225126613e-05 2.093958573823329e-05 7.685629498155322e-06 1.9039720427826978e-05 1.9574372345232405e-05 2.17413435166236e-05 2.5323464797111228e-05 1.934958345373161e-05 1.066698314389214e-05 2.84757752524456e-05 2.45698684011586e-05 2.1546058633248322e-05 1.732887903926894e-05 1.0913551705016289e-05 0.00021515469416044652
2.4025814127526246e-05 2.8507578463177197e-05 3.592194480006583e-05 1.5281419109669514e-05 5.086541932541877e-06 3.0358467483893037e-05 2.677786505955737e-05 2.525050877011381e-05 5.787668442280847e-07 1.2835776942665689e-05 1.1511223419802263e-05 2.141883123840671e-05 1.4950345757824834e-05 1.4728955648024566e-05 7.328724677790888e-06 7.300468496396206e-06 6.921316980879055e-06 -1.1124793672934175e-05 1.4182101040205453e-05 2.085015512420796e-05 7.576088592031738e-06 1.8640792404767126e-05 1.882957440102473e-05 2.0906967620248906e-05 2.47295611188747e-05 1.903800330183003e-05 1.0254213520966005e-05 2.814425533870235e-05 2.377502642048057e-05 2.1191568521317095e-05 1.6651245459797792e-05 1.0503177691134624e-05 0.0002868982555810362
2.2548079869011417e-05 2.7805193894892e-05 3.534889765433036e-05 1.5485175026697107e-05 3.68890437130176e-06 2.9570917831733823e-05 2.5911416742019355e-05 2.4687515178811736e-05 1.6942208276304882e-06 1.2898650311399251e-05 1.1475859537313227e-05 2.0760466213687323e-05 1.4614024621550925e-05 1.460917974327458e-05 7.735410690656863e-06 7.669672413612716e-06 7.165419447119348e-06 -1.3499024134944193e-05 1.3742310329689644e-05 2.0807236069231294e-05 7.468439434887841e-06 1.8393318896414712e-05 1.8273687601322308e-05 2.024010791501496e-05 2.426980972813908e-05 1.893094122351613e-05 9.925417543854564e-06 2.7862066417583264e-05 2.3092437913874164e-05 2.0938443412887864e-05 1.602696102054324e-05 1.01203204394551e-05 0.0003952070255763829
2.117867916240357e-05 2.7165255232830532e-05 3.457215643720701e-05 1.574505768076051e-05 2.1336848021746846e-06 2.8515396479633637e-05 2.506513919797726e-05 2.4139108063536696e-05 3.2255873065878404e-06 1.2780864381056745e-05 1.1580184946069494e-05 2.0257402866263874e-05 1.4535918126057368e-05 1.4619361536460929e-05 8.268024430435617e-06 8.253926353063434e-06 7.607267889397917e-06 -1.4754828043805901e-05 1.3570264854934067e-05 2.081405182252638e-05 7.354608897003345e-06 1.8312395695829764e-05 1.791785871319007e-05 1.9751227227970958e-05 2.3951539333211258e-05 1.900977804325521e-05 9.688011232356075e-06 2.7628291718428954e-05 2.253490856674034e-05 2.0788380425074138e-05 1.5477284250664525e-05 9.784965186554473e-06 0.0005313294241204858
2.0002873498015106e-05 2.660877726157196e-05 3.363024370628409e-05 1.6054476873250678e-05 5.210890208218188e-07 2.7238264010520652e-05 2.4262466467916965e-05 2.3613240045960993e-05 5.052325832366478e-06 1.2497472198447213e-05 1.1802813787653577e-05 1.9913462892873213e-05 1.4697077858727425e-05 1.4743426618224476e-05 8.903864909370895e-06 9.02243482414633e-06 8.224956218327861e-06 -1.484250788053032e-05 1.36672369990265e-05 2.0870749722234905e-05 7.227699825307354e-06 1.840422919485718e-05 1.7759768525138497e-05 1.94402746274136e-05 2.3773280190653168e-05 1.924550815601833e-05 9.542986845190171e-06 2.743958066275809e-05 2.2108615667093545e-05 2.0737197701237164e-05 1.5020934370113537e-05 9.516098543826956e-06 0.0006846062024123967
1.908950252982322e-05 2.6149373297812417e-05 3.2568361348239705e-05 1.64039884111844e-05 -1.0516583870412433e-06 2.579415013315156e-05 2.352185947529506e-05 2.31125140999211e-05 7.03452087691403e-06 1.2070097909600008e-05 1.2110154784750193e-05 1.971836172742769e-05 1.5061343219713308e-05 1.4954246580600739e-05 9.610343113308772e-06 9.929222869686782e-06 8.981914106698241e-06 -1.3781584129901603e-05 1.4017406101629604e-05 2.0973313439753838e-05 7.078962426021462e-06 1.8663404262042604e-05 1.7782471331884153e-05 1.929358950292226e-05 2.3722586774965748e-05 1.9597415302996524e-05 9.482007953920402e-06 2.7285856049275026e-05 2.180943738494534e-05 2.0772562493220903e-05 1.4670808923256118e-05 9.32768944039708e-06 0.0008434959454461932
1.848539977800101e-05 2.5792460291995667e-05 3.1436284189112484e-05 1.678122134762816e-05 -2.4980120088002877e-06 2.4243110601673834e-05 2.2855252609588206e-05 2.2633954358752817e-05 9.025022336572874e-06 1.152420009020716e-05 1.2460101061151363e-05 1.964945113286376e-05 1.557762698212173e-05 1.5216255633276887e-05 1.0346820090489928e-05 1.0913759069808293e-05 9.827252142713405e-06 -1.1671358151943423e-05 1.4586959878215566e-05 2.111130379489623e-05 6.8988101702416316e-06 1.907120349642355e-05 1.795498792489525e-05 1.9285991584183648e-05 2.3776321540935896e-05 2.001684515562374e-05 9.48846536630299e-06 2.7152258553542197e-05 2.162370947189629e-05 2.0874920664937235e-05 1.4433853721129708e-05 9.228085218637716e-06 0.000996590475551784
1.8210881535196677e-05 2.5533901862218045e-05 3.0282877560239285e-05 1.7170557839563116e-05 -3.7507609249587404e-06 2.2645024728262797e-05 2.226680408057291e-05 2.2169124349602498e-05 1.087944838218391e-05 1.0885626579693053e-05 1.2804435755242594e-05 1.9672250346047804e-05 1.6182475519599393e-05 1.548717773403041e-05 1.106609488488175e-05 1.190525927086128e-05 1.0698930054786615e-05 -8.678745871293359e-06 1.532668829895556e-05 2.12668783206027e-05 6.678086720057763e-06 1.9596483980421908e-05 1.8234744857181795e-05 1.9382083337404765e-05 2.390306326560676e-05 2.045110522885807e-05 9.538186532154214e-06 2.7020387278753333e-05 2.152949309675023e-05 2.1019446649006568e-05 1.4311351151263807e-05 9.218600098392926e-06 0.0011335964081808925
1.8269891370437108e-05 2.537040381866973e-05 2.91634896711912e-05 1.756289020704571e-05 -4.756503130920464e-06 2.1068306523375213e-05 2.1764317352790385e-05 2.171664164052345e-05 1.2476050869736355e-05 1.018845068756491e-05 1.3102860066283029e-05 1.975372106244322e-05 1.6817266441648826e-05 1.5731882740510628e-05 1.1727888704626821e-05 1.2839633200201206e-05 1.154025176219875e-05 -5.011445409763837e-06 1.6185180356842466e-05 2.1427902538562194e-05 6.420125373551855e-06 2.0207931811455637e-05 1.8581931726657785e-05 1.9549401258700527e-05 2.4075317924143746e-05 2.085801497742068e-05 9.61146542977076e-06 2.687989399419166e-05 2.1508672944037244e-05 2.1188152459217235e-05 1.4306609955383465e-05 9.30265014176257e-06 0.001246168278157711
1.864178375399206e-05 2.5293249564128928e-05 2.8128011763328686e-05 1.794698073354084e-05 -5.4858501243870705e-06 1.957696622412186e-05 2.135146496584639e-05 2.1275787730701268e-05 1.3720232345804106e-05 9.465701623412315e-06 1.3320403922989499e-05 1.9859533495036885e-05 1.7424497855245136e-05 1.5918867575237527e-05 1.2295293345232494e-05 1.3655825569003355e-05 1.229580448125489e-05 -9.145253443421097e-07 1.7106154700741172e-05 2.158149982278701e-05 6.132516318757553e-06 2.0868195861112326e-05 1.8954931874759495e-05 1.9753862943616696e-05 2.4264574676635675e-05 2.1199473849264905e-05 9.685610166343395e-06 2.6721832909970544e-05 2.1541516616707668e-05 2.136343391612172e-05 1.441814674763009e-05 9.47962689679116e-06 0.001328435493633151
1.928328310896177e-05 2.5289084078394808e-05 2.7219442927162163e-05 1.8311102394363843e-05 -5.935514309385326e-06 1.8229988199891523e-05 2.1027361071901396e-05 2.084661537082866e-05 1.4549689694831613e-05 8.747317224333528e-06 1.3429287719191052e-05 1.9956329197157174e-05 1.7952646885532886e-05 1.602279007784091e-05 1.273581165150972e-05 1.4300131624622736e-05 1.2915697880089283e-05 3.3478934255981585e-06 1.803224404284265e-05 2.171468804590404e-05 5.8287378124077804e-06 2.153643436031416e-05 1.931324732140638e-05 1.9962653823313303e-05 2.4443992515443824e-05 2.1445868696901016e-05 9.739382221596316e-06 2.6540625185589306e-05 2.1607414964819327e-05 2.153009882022161e-05 1.46410466186353e-05 9.743899681780022e-06 0.001377583364956081
2.0137225874350406e-05 2.5344355890410952e-05 2.6473544494365342e-05 1.864531441242434e-05 -6.122457762103295e-06 1.7079541066777892e-05 2.0791554561583325e-05 2.043432687059976e-05 1.494210482633207e-05 8.063632776611485e-06 1.3414578461379278e-05 2.001802386075724e-05 1.836375486163888e-05 1.6029784092097543e-05 1.3028539797232952e-05 1.4734268916072324e-05 1.3363533980736975e-05 7.517104677390307e-06 1.8913160602096468e-05 2.1821193513460457e-05 5.529870577447582e-06 2.2175894628162496e-05 1.962604801519774e-05 2.0150424461462535e-05 2.4593919079052284e-05 2.1581528926617466e-05 9.75733928498812e-06 2.6337917006458156e-05 2.1691088477382436e-05 2.168030187021941e-05 1.496967252023751e-05 1.0089596798934508e-05 0.0013938413467258215
2.1128429580130614e-05 2.5439301680307835e-05 2.5908981115208007e-05 1.89327220141422e-05 -6.090222541388357e-06 1.6159947335836478e-05 2.0636061890400015e-05 2.0041687093907967e-05 1.4905145690136123e-05 7.433797691192012e-06 1.3267266695038415e-05 2.0020510419271886e-05 1.862808858277276e-05 1.5931263988022693e-05 1.3156221029930748e-05 1.4930054021533579e-05 1.361033628199948e-05 1.1350939530530013e-05 1.970104312931653e-05 2.1893945813644677e-05 5.255925771052716e-06 2.2747941329726018e-05 1.986535789910704e-05 2.029286952165421e-05 2.469579703756608e-05 2.159809082513675e-05 9.723576113174204e-06 2.611592753964942e-05 2.1776048015453853e-05 2.1806899894727394e-05 1.5390718544949777e-05 1.0503813427931163e-05 0.0013805156340822577
2.2171288946992718e-05 2.555055652919691e-05 2.5528222977300175e-05 1.9153218090650626e-05 -5.901873464608798e-06 1.549181979498826e-05 2.0548290194710717e-05 1.967089337995276e-05 1.447671547794016e-05 6.868254786240868e-06 1.2987364243599586e-05 1.994507147173863e-05 1.8727199858403765e-05 1.572585642861668e-05 1.3108335224387702e-05 1.4872966858092695e-05 1.363911997032119e-05 1.4641039342677686e-05 2.035519719356671e-05 2.192784995713737e-05 5.025922291679308e-06 2.3216469344333746e-05 2.001008760998957e-05 2.0369310732348822e-05 2.473530184943229e-05 2.1496905901585706e-05 9.625317943573464e-06 2.5878118321998045e-05 2.1846548406756483e-05 2.190429950132966e-05 1.588558552612085e-05 1.0967896741931327e-05 0.0013434268767014146
2.317698636034038e-05 2.5653504053479992e-05 2.5320379791082814e-05 1.9284236259409226e-05 -5.6327253332710825e-06 1.5081296623975504e-05 2.0511923139565624e-05 1.9323581000207923e-05 1.3720815331907943e-05 6.369672973960405e-06 1.2584399883053266e-05 1.9780311049544252e-05 1.865587182692252e-05 1.5420308045577258e-05 1.2883874660474248e-05 1.4564757293555886e-05 1.3447268429445103e-05 1.7225969713763334e-05 2.0845443941652775e-05 2.1922103769611567e-05 4.856007763009984e-06 2.3550488549517468e-05 2.0047122234245762e-05 2.0365023374324664e-05 2.470276376698166e-05 2.128881351382006e-05 9.454648534301668e-06 2.5629316951381043e-05 2.1887988623348065e-05 2.1968642613501288e-05 1.642926872591488e-05 1.1459290362836327e-05 0.001290579210035503
2.4061670046648942e-05 2.5727023967192508e-05 2.5263832867494784e-05 1.9306437025079504e-05 -5.359966507967329e-06 1.4920151443220675e-05 2.0510955437202938e-05 1.900461211334914e-05 1.2725142369163223e-05 5.936371508141747e-06 1.2079063708370086e-05 1.952573256858159e-05 1.842431811382994e-05 1.503186285845004e-05 1.2493029316829052e-05 1.4025305063114502e-05 1.3049188055447303e-05 1.900451024994254e-05 2.1157320588827133e-05 2.1884274246986024e-05 4.763141078001354e-06 2.373052302573342e-05 1.997549770749174e-05 2.027438131335657e-05 2.4597662559244782e-05 2.0998115360271186e-05 9.213268640451133e-06 2.5379738872288726e-05 2.1892319637117907e-05 2.200138806074392e-05 1.6996687918435782e-05 1.1956481102970429e-05 0.001231466419994831
2.475542169122491e-05 2.575483995315153e-05 2.5327972252853215e-05 1.9203798728995025e-05 -5.154525297257351e-06 1.4987333088356536e-05 2.0530857000267133e-05 1.872050233941991e-05 1.1591479960770812e-05 5.5646028158662375e-06 1.150245952885598e-05 1.9191091269021854e-05 1.8057913621305488e-05 1.4586687029805034e-05 1.1957095921388827e-05 1.3292104085849132e-05 1.2475554285629187e-05 1.9938062905566767e-05 2.129168569808826e-05 2.182774551329203e-05 4.760952833748888e-06 2.375018084421754e-05 1.9805274860118516e-05 2.010031857935246e-05 2.4428027245448902e-05 2.065874832624104e-05 8.91008949110983e-06 2.514331936254166e-05 2.1857344108866528e-05 2.2009173335391097e-05 1.7566866517881863e-05 1.2440422324289102e-05 0.0011757520260289311
2.5205474230460823e-05 2.572857920313254e-05 2.547931762819644e-05 1.8967069991049357e-05 -5.073799911770038e-06 1.5254774552886374e-05 2.0560282791848294e-05 1.848099236667622e-05 1.0428770110593177e-05 5.251227776170708e-06 1.0894435035879724e-05 1.8796474250848405e-05 1.7593254597159103e-05 1.4118429135123733e-05 1.1308051398373209e-05 1.2416409845172893e-05 1.1770695891755167e-05 2.0048371879965998e-05 2.126506296917796e-05 2.177273199777119e-05 4.861030902247876e-06 2.3616243197466247e-05 1.95576467376668e-05 1.9854589481838048e-05 2.421075987513177e-05 2.031432813964784e-05 8.563827577745542e-06 2.4938521164585836e-05 2.178732211177703e-05 2.200355811510235e-05 1.81215818884084e-05 1.2896336556877941e-05 0.0011326095554977655
2.5371231458848342e-05 2.5636407372076064e-05 2.5672410629340447e-05 1.8583587007015012e-05 -5.167404651729157e-06 1.5677869669161737e-05 2.0581484932336025e-05 1.8286946215084754e-05 9.331522051070351e-06 4.983635790267726e-06 1.0289508281857707e-05 1.8359673049417324e-05 1.7067082808353007e-05 1.3654870599566493e-05 1.0575805390544701e-05 1.1451055797806475e-05 1.0980529623338953e-05 1.9410637833061628e-05 2.109876186295878e-05 2.173565917473752e-05 5.061406227468979e-06 2.334012242499739e-05 1.925185824802611e-05 1.9545979739632457e-05 2.3959812097018585e-05 2.000545100599993e-05 8.191803317458834e-06 2.4776656573521905e-05 2.168135324609466e-05 2.1989315428072587e-05 1.863781471911352e-05 1.3304400454217102e-05 0.0011101291747763753
2.5233524866052903e-05 2.547155600041151e-05 2.5861221729428507e-05 1.8047980120172724e-05 -5.4667889344273135e-06 1.6205822248593904e-05 2.0577381292241625e-05 1.813566268538125e-05 8.379592145502102e-06 4.747947514260886e-06 9.7203419500147e-06 1.7901264072861522e-05 1.6518664779141545e-05 1.322296702710446e-05 9.792821401788387e-06 1.0454004950588569e-05 1.0157031283597462e-05 1.8154847566620447e-05 2.082428545691073e-05 2.1736044800491072e-05 5.3528415264736395e-06 2.2943564545130357e-05 1.8911199731519446e-05 1.9185468772775494e-05 2.3691547539783642e-05 1.977245665329974e-05 7.813653610355686e-06 2.466646947141271e-05 2.1539992303587496e-05 2.1969475710648112e-05 1.909293860080652e-05 1.3646773368236609e-05 0.0011144226882606745
